team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
WBG,-11731,-3993,0,0,0,0,0.2,26.167333333333332,0,987566,1418655,,0,False,0,./games/LPL_A_333018_cleaned.json
WBG,5565,605,0,1,3,0,3.0,33.80246666666667,0,933903,1943877,1999336,4489.0,True,1,./games/LPL_A_329950_cleaned.json
JDG,-5565,-605,0,0,1,2,0.3333333333333333,33.80246666666667,0,954690,1754296,1599412,0,False,0,./games/LPL_A_329950_cleaned.json
EDG,10737,8,0,1,2,1,1.8333333333333333,31.444266666666667,0,889830,1844849,1857702,5712.0,False,1,./games/LPL_A_343444_cleaned.json
TES,-10737,-8,0,0,2,1,0.5454545454545454,31.444266666666667,0,879680,,,0,True,0,./games/LPL_A_343444_cleaned.json
JDG,13744,2668,0,1,3,2,4.0,23.883016666666666,0,858921,1356014,1392273,0,True,1,./games/ESPORTSTMNT04_2677230_cleaned.json
BLG,-13744,-2668,0,0,0,0,0.25,23.883016666666666,0,,,,0,False,0,./games/ESPORTSTMNT04_2677230_cleaned.json
LNG,13165,3440,0,1,2,2,2.875,27.209,0,650923,1299832,1540480,198.0,True,1,./games/LPL_A_334849_cleaned.json
UP,-13165,-3440,0,0,1,0,0.34782608695652173,27.209,0,933260,,,0,False,0,./games/LPL_A_334849_cleaned.json
WE,6181,-1006,0,0,2,0,3.2,27.2135,1,1085568,1602670,1609941,0,False,1,./games/LPL_A_335744_cleaned.json
OMG,-6181,1006,0,0,2,2,0.3125,27.2135,0,760875,,,0,True,0,./games/LPL_A_335744_cleaned.json
BLG,7841,-1179,0,1,4,1,1.6363636363636365,32.91486666666667,0,1084622,1757647,1833951,2094.0,True,1,./games/LPL_B_327471_cleaned.json
LGD,-7841,1179,0,0,0,1,0.6111111111111112,32.91486666666667,0,926334,1164710,,0,False,0,./games/LPL_B_327471_cleaned.json
OMG,8076,976,0,1,2,2,1.0,29.7179,1,931078,1758920,1765152,194.0,True,1,./games/LPL_B_328241_cleaned.json
TES,-8076,-976,0,0,3,0,1.0,29.7179,1,1049973,,,0,False,0,./games/LPL_B_328241_cleaned.json
TT,7398,-464,0,1,4,1,1.25,37.63066666666667,1,1069793,1916393,2239736,1779.0,False,1,./games/LPL_A_334361_cleaned.json
NIP,-7398,464,0,1,1,1,0.8,37.63066666666667,0,1437447,,,-245.0,True,0,./games/LPL_A_334361_cleaned.json
JDG,-6105,287,0,0,1,1,0.75,23.17385,1,,,,0,True,0,./games/ESPORTSTMNT04_2679107_cleaned.json
JDG,10118,2649,0,1,3,0,1.8,28.943366666666666,0,932225,1662880,1699863,0,True,1,./games/LPL_A_342601_cleaned.json
BLG,-10118,-2649,0,0,1,2,0.5555555555555556,28.943366666666666,0,968430,,,0,False,0,./games/LPL_A_342601_cleaned.json
RNG,9075,-934,0,2,3,1,2.375,33.64411666666667,0,1010724,1582274,1976624,1678.0,True,1,./games/LPL_B_326607_cleaned.json
TT,-9075,934,0,0,2,1,0.42105263157894735,33.64411666666667,0,953395,,,0,False,0,./games/LPL_B_326607_cleaned.json
EDG,6946,1033,0,0,4,1,2.4,37.551066666666664,1,964327,1979909,1962320,0,False,1,./games/LPL_A_343354_cleaned.json
OMG,-6946,-1033,0,2,1,1,0.4166666666666667,37.551066666666664,0,977583,,,-1600.0,True,0,./games/LPL_A_343354_cleaned.json
TES,10646,-506,0,1,4,1,3.6666666666666665,29.145216666666666,0,959054,1695068,1727077,0,False,1,./games/LPL_A_332042_cleaned.json
WBG,-10646,506,0,0,0,1,0.2727272727272727,29.145216666666666,1,1079643,,,0,True,0,./games/LPL_A_332042_cleaned.json
FPX,11660,3485,0,1,2,2,6.5,24.64303333333333,0,579324,1331698,1393469,1645.0,True,1,./games/LPL_A_335957_cleaned.json
AL,-11660,-3485,0,0,1,0,0.15384615384615385,24.64303333333333,0,1265343,,,0,False,0,./games/LPL_A_335957_cleaned.json
FPX,9163,828,0,2,4,2,1.5555555555555556,32.0365,0,709612,1665633,1690525,1509.0,False,1,./games/LPL_A_334778_cleaned.json
LGD,-9163,-828,0,0,1,0,0.6428571428571429,32.0365,0,850637,,,0,True,0,./games/LPL_A_334778_cleaned.json
LNG,11639,1338,0,1,3,1,6.666666666666667,26.7969,0,919785,1587579,1582557,3629.0,True,1,./games/LPL_A_342569_cleaned.json
TES,-11639,-1338,0,0,0,1,0.15,26.7969,0,1010572,1382250,,0,False,0,./games/LPL_A_342569_cleaned.json
RNG,11726,274,0,1,3,2,3.6666666666666665,25.83005,0,982650,1495910,1526507,0,False,1,./games/LPL_B_326841_cleaned.json
NIP,-11726,-274,0,0,1,0,0.2727272727272727,25.83005,0,1155326,,,0,True,0,./games/LPL_B_326841_cleaned.json
FPX,4840,92,0,1,0,2,1.25,24.570433333333334,0,1159174,1413052,1423150,0,False,1,./games/LPL_A_329585_cleaned.json
TT,-4840,-92,0,0,3,0,0.8,24.570433333333334,0,961346,,,0,True,0,./games/LPL_A_329585_cleaned.json
JDG,10886,1250,0,0,2,2,2.8333333333333335,25.6348,0,1075353,1501996,1510282,0,False,1,./games/LPL_B_328983_cleaned.json
TT,-10886,-1250,0,0,2,0,0.35294117647058826,25.6348,0,1136321,,,0,True,0,./games/LPL_B_328983_cleaned.json
IG,6345,1615,0,1,4,1,2.1818181818181817,31.9865,0,861224,1812186,1878359,5566.0,False,1,./games/LPL_B_328400_cleaned.json
JDG,-6345,-1615,0,0,1,1,0.4583333333333333,31.9865,1,1007498,1032704,,0,True,0,./games/LPL_B_328400_cleaned.json
NIP,6973,-443,0,1,2,1,1.8333333333333333,31.838866666666668,0,861403,1821954,1697371,1381.0,False,1,./games/LPL_A_331355_cleaned.json
LGD,-6973,443,0,1,3,1,0.5454545454545454,31.838866666666668,1,824531,1367020,,378.0,True,0,./games/LPL_A_331355_cleaned.json
EDG,10381,3640,0,1,3,2,2.2,23.837366666666668,0,814027,1284619,1379618,3131.0,False,1,./games/LPL_B_326640_cleaned.json
WE,-10381,-3640,0,0,0,0,0.45454545454545453,23.837366666666668,0,851626,,,0,True,0,./games/LPL_B_326640_cleaned.json
JDG,9241,3456,0,0,2,1,3.25,25.9217,0,909060,1456719,1465158,0,True,1,./games/ESPORTSTMNT04_2677225_cleaned.json
BLG,-9241,-3456,0,0,2,1,0.3076923076923077,25.9217,0,1334011,,,0,False,0,./games/ESPORTSTMNT04_2677225_cleaned.json
AL,8563,-524,0,1,4,1,2.888888888888889,39.47691666666667,0,1023766,1398384,2189880,806.0,False,1,./games/LPL_A_330391_cleaned.json
TT,-8563,524,0,1,2,1,0.34615384615384615,39.47691666666667,0,1129537,1984565,,133.0,True,0,./games/LPL_A_330391_cleaned.json
EDG,9831,3017,0,0,3,1,3.25,20.536033333333332,0,848452,1110041,1064395,0,True,1,./games/LPL_A_329730_cleaned.json
NIP,-9831,-3017,0,0,0,1,0.3076923076923077,20.536033333333332,0,1106873,,,0,False,0,./games/LPL_A_329730_cleaned.json
JDG,12247,4096,0,1,2,2,2.4444444444444446,23.565933333333334,0,794613,1345194,1377674,4135.0,True,1,./games/LPL_B_328019_cleaned.json
FPX,-12247,-4096,0,0,1,0,0.4090909090909091,23.565933333333334,1,988974,1115295,,0,False,0,./games/LPL_B_328019_cleaned.json
EDG,12389,4890,0,1,4,2,2.875,25.1424,0,835497,1402693,1483827,2983.0,True,1,./games/LPL_B_326383_cleaned.json
UP,-12389,-4890,0,0,0,0,0.34782608695652173,25.1424,0,,,,0,False,0,./games/LPL_B_326383_cleaned.json
JDG,8146,464,0,0,3,1,2.6363636363636362,32.62555,1,1011776,1768944,1309140,0,True,1,./games/LPL_B_322302_cleaned.json
RNG,-8146,-464,0,2,2,1,0.3793103448275862,32.62555,0,960872,1694151,,-1793.5,False,0,./games/LPL_B_322302_cleaned.json
FPX,5368,-1560,0,2,1,2,1.0,40.25566666666667,0,1080551,1848325,1868285,3669.0,True,1,./games/LPL_A_331991_cleaned.json
LNG,-5368,1560,0,0,4,0,1.0,40.25566666666667,0,747277,,,0,False,0,./games/LPL_A_331991_cleaned.json
LGD,4731,1776,1,0,5,2,2.25,37.1731,1,849503,983560,2192320,0,True,1,./games/LPL_A_331336_cleaned.json
NIP,-4731,-1776,0,2,0,0,0.4444444444444444,37.1731,0,992164,2146934,,777.0,False,0,./games/LPL_A_331336_cleaned.json
LNG,7761,252,0,1,2,1,1.3125,31.814516666666666,0,890563,1819250,1886482,-1212.0,True,1,./games/LPL_B_327522_cleaned.json
WE,-7761,-252,0,0,2,1,0.7619047619047619,31.814516666666666,0,985560,,,0,False,0,./games/LPL_B_327522_cleaned.json
BLG,-15078,-1170,0,0,0,1,0.4,32.22165,1,,,,0,True,0,./games/ESPORTSTMNT04_2679171_cleaned.json
WE,10207,727,0,1,1,1,7.5,28.69943333333333,0,1222303,1545488,1584174,1383.0,True,1,./games/LPL_B_327929_cleaned.json
WBG,-10207,-727,0,0,2,1,0.13333333333333333,28.69943333333333,1,857558,,,0,False,0,./games/LPL_B_327929_cleaned.json
JDG,13437,4459,0,1,2,2,3.4285714285714284,25.084383333333335,0,795515,1442376,1327674,1805.0,True,1,./games/LPL_A_335379_cleaned.json
BLG,-13437,-4459,0,0,1,0,0.2916666666666667,25.084383333333335,0,1079023,,,0,False,0,./games/LPL_A_335379_cleaned.json
BLG,9668,2213,0,1,1,2,1.1764705882352942,29.1395,0,951873,1619176,1628963,3537.0,False,1,./games/LPL_B_328629_cleaned.json
RNG,-9668,-2213,0,0,2,0,0.85,29.1395,0,1184975,,,0,True,0,./games/LPL_B_328629_cleaned.json
OMG,9440,1740,0,1,2,2,1.1818181818181819,29.355533333333334,0,719638,1732218,1678147,5043.0,True,1,./games/LPL_B_330053_cleaned.json
AL,-9440,-1740,0,0,2,0,0.8461538461538461,29.355533333333334,0,1162031,,,0,False,0,./games/LPL_B_330053_cleaned.json
BLG,18611,6626,0,1,2,2,6.25,22.825233333333333,0,797931,1304514,1334528,0,True,1,./games/LPL_A_342490_cleaned.json
TES,-18611,-6626,0,0,0,0,0.16,22.825233333333333,0,,,,0,False,0,./games/LPL_A_342490_cleaned.json
IG,7526,1971,0,0,4,0,2.3333333333333335,31.327083333333334,0,873539,1480014,1856675,0,False,1,./games/LPL_A_329701_cleaned.json
LGD,-7526,-1971,0,2,1,2,0.42857142857142855,31.327083333333334,0,1086712,,,-2028.0,True,0,./games/LPL_A_329701_cleaned.json
WBG,12624,2387,0,1,3,1,9.5,22.669416666666667,0,808395,1298801,1317324,0,True,1,./games/LPL_A_343990_cleaned.json
EDG,-12624,-2387,0,0,0,1,0.10526315789473684,22.669416666666667,1,956452,,,0,False,0,./games/LPL_A_343990_cleaned.json
RNG,12472,737,0,1,4,1,4.4,29.722883333333332,0,1008165,1714673,1734248,3545.0,True,1,./games/LPL_A_331859_cleaned.json
OMG,-12472,-737,0,0,0,1,0.22727272727272727,29.722883333333332,0,1225691,,,0,False,0,./games/LPL_A_331859_cleaned.json
IG,13127,3080,0,1,4,1,4.0,27.2008,0,1081304,1525996,1580680,3997.0,True,1,./games/LPL_B_329652_cleaned.json
WBG,-13127,-3080,0,0,0,1,0.25,27.2008,0,1292897,,,0,False,0,./games/LPL_B_329652_cleaned.json
EDG,416,-372,0,1,3,0,1.3846153846153846,33.54525,0,855827,1882200,1957533,2628.0,False,1,./games/LPL_A_343215_cleaned.json
WE,-416,372,0,1,2,2,0.7222222222222222,33.54525,0,555896,1627479,,-1410.0,True,0,./games/LPL_A_343215_cleaned.json
EDG,13451,2117,0,2,3,2,6.0,30.506883333333334,0,749964,1577420,1589799,2527.0,True,1,./games/LPL_A_343212_cleaned.json
WE,-13451,-2117,0,0,1,0,0.16666666666666666,30.506883333333334,0,892941,,,0,False,0,./games/LPL_A_343212_cleaned.json
BLG,10461,2864,0,1,2,1,1.2857142857142858,31.343383333333332,0,852950,1583773,1724464,81.0,False,1,./games/LPL_B_328958_cleaned.json
WE,-10461,-2864,0,0,3,1,0.7777777777777778,31.343383333333332,0,1131502,1139664,,0,True,0,./games/LPL_B_328958_cleaned.json
FPX,11036,1820,0,2,2,2,2.8,32.02495,0,603940,1697157,1902118,-7.0,True,1,./games/LPL_B_326429_cleaned.json
OMG,-11036,-1820,0,0,2,0,0.35714285714285715,32.02495,0,897095,1849496,,0,False,0,./games/LPL_B_326429_cleaned.json
RA,15102,2141,0,1,2,1,3.2,25.331433333333333,0,896196,1443246,1489499,0,True,1,./games/LPL_B_326358_cleaned.json
TT,-15102,-2141,0,0,1,1,0.3125,25.331433333333333,0,1201379,,,0,False,0,./games/LPL_B_326358_cleaned.json
RA,14201,3719,0,2,3,2,2.25,32.43906666666667,1,855323,1389784,1402414,1799.5,True,1,./games/LPL_A_332026_cleaned.json
LGD,-14201,-3719,0,0,2,0,0.4444444444444444,32.43906666666667,0,1434166,,,0,False,0,./games/LPL_A_332026_cleaned.json
NIP,8361,-1525,0,1,2,1,1.7142857142857142,29.009866666666667,0,1285766,1669862,1709218,0,False,1,./games/LPL_A_335339_cleaned.json
TT,-8361,1525,0,0,2,1,0.5833333333333334,29.009866666666667,0,921218,1126533,,0,True,0,./games/LPL_A_335339_cleaned.json
JDG,3750,128,0,1,3,0,1.4545454545454546,39.6027,0,909864,2171955,2181061,2165.0,True,1,./games/ESPORTSTMNT04_2676000_cleaned.json
BLG,-3750,-128,0,1,3,2,0.6875,39.6027,0,917274,1787843,,375.0,False,0,./games/ESPORTSTMNT04_2676000_cleaned.json
LNG,15986,4619,0,1,3,2,4.6,25.338683333333332,0,897989,1310665,1383539,1599.0,True,1,./games/LPL_B_328453_cleaned.json
LGD,-15986,-4619,0,0,1,0,0.21739130434782608,25.338683333333332,1,1197181,,,0,False,0,./games/LPL_B_328453_cleaned.json
OMG,12145,3897,0,1,3,2,3.375,26.275733333333335,0,705720,1385730,1422874,-902.0,False,1,./games/LPL_B_327512_cleaned.json
FPX,-12145,-3897,0,0,1,0,0.2962962962962963,26.275733333333335,1,1013104,,,0,True,0,./games/LPL_B_327512_cleaned.json
FPX,8398,-221,0,1,1,2,2.5,27.32905,0,1084322,1627265,1616386,5333.0,False,1,./games/LPL_A_334808_cleaned.json
LGD,-8398,221,0,0,2,0,0.4,27.32905,0,860763,,,0,True,0,./games/LPL_A_334808_cleaned.json
LNG,8401,914,0,1,0,2,2.6666666666666665,29.027466666666665,1,900095,1680530,1712174,-838.0,True,1,./games/LPL_A_343897_cleaned.json
JDG,-8401,-914,0,1,4,0,0.375,29.027466666666665,0,,,,0,False,0,./games/LPL_A_343897_cleaned.json
IG,7328,-1836,0,2,4,1,1.0588235294117647,35.7728,0,895321,2044409,2094200,852.5,False,1,./games/LPL_B_328401_cleaned.json
JDG,-7328,1836,0,0,1,1,0.9444444444444444,35.7728,2,948700,,,0,True,0,./games/LPL_B_328401_cleaned.json
WBG,13092,5083,0,1,1,2,1.7272727272727273,27.451316666666667,0,563190,1266259,1457079,2120.0,False,1,./games/LPL_B_328370_cleaned.json
AL,-13092,-5083,0,0,2,0,0.5789473684210527,27.451316666666667,0,,,,0,True,0,./games/LPL_B_328370_cleaned.json
NIP,10614,3318,0,1,4,1,2.75,25.767366666666668,0,679091,1175042,1523466,0,True,1,./games/LPL_A_331354_cleaned.json
LGD,-10614,-3318,0,0,0,1,0.36363636363636365,25.767366666666668,0,1174742,,,0,False,0,./games/LPL_A_331354_cleaned.json
LNG,7124,-496,0,2,4,1,1.4,32.1316,0,896751,1895807,1911213,81.0,True,1,./games/LPL_A_331301_cleaned.json
JDG,-7124,496,0,0,1,1,0.7142857142857143,32.1316,1,920626,,,0,False,0,./games/LPL_A_331301_cleaned.json
RNG,7646,1143,0,0,3,1,3.2857142857142856,25.3999,0,943532,1181854,1497393,0,False,1,./games/LPL_A_329807_cleaned.json
RA,-7646,-1143,0,0,1,1,0.30434782608695654,25.3999,1,701880,,,0,True,0,./games/LPL_A_329807_cleaned.json
LNG,8159,2943,0,0,3,2,2.6666666666666665,28.475,0,761588,1221370,1265655,0,True,1,./games/LPL_B_328576_cleaned.json
TT,-8159,-2943,0,1,1,0,0.375,28.475,0,1131784,,,-1622.0,False,0,./games/LPL_B_328576_cleaned.json
OMG,12165,1117,0,1,2,1,2.2222222222222223,24.8582,0,892777,1451434,1464228,0,True,1,./games/LPL_B_326137_cleaned.json
LGD,-12165,-1117,0,0,1,1,0.45,24.8582,0,,,,0,False,0,./games/LPL_B_326137_cleaned.json
OMG,16839,3287,0,1,2,2,5.5,23.470866666666666,0,891977,1125309,1387167,0,True,1,./games/LPL_B_326459_cleaned.json
FPX,-16839,-3287,0,0,1,0,0.18181818181818182,23.470866666666666,0,,,,0,False,0,./games/LPL_B_326459_cleaned.json
EDG,9449,2725,0,1,3,1,2.3333333333333335,24.533666666666665,0,889582,1322442,1333989,-819.0,False,1,./games/LPL_B_327682_cleaned.json
WE,-9449,-2725,0,0,0,1,0.42857142857142855,24.533666666666665,0,1200278,,,0,True,0,./games/LPL_B_327682_cleaned.json
TES,9352,821,1,2,5,2,1.5625,43.58303333333333,0,800162,1669310,2596272,-668.5,False,1,./games/LPL_A_330218_cleaned.json
EDG,-9352,-821,0,1,2,0,0.64,43.58303333333333,0,747728,1696714,2096656,-1410.0,True,0,./games/LPL_A_330218_cleaned.json
WE,13934,1562,0,1,1,2,5.0,26.2297,0,898386,1372873,1443952,4555.0,True,1,./games/LPL_A_331919_cleaned.json
IG,-13934,-1562,0,0,2,0,0.2,26.2297,0,897918,,,0,False,0,./games/LPL_A_331919_cleaned.json
TES,9092,3095,0,0,3,2,2.6666666666666665,25.601166666666668,0,914526,1503660,1511653,0,True,1,./games/LPL_B_328247_cleaned.json
OMG,-9092,-3095,0,0,0,0,0.375,25.601166666666668,0,920927,,,0,False,0,./games/LPL_B_328247_cleaned.json
FPX,2438,-2521,1,1,2,0,0.8888888888888888,42.64243333333334,0,868641,2436010,2510258,0,False,1,./games/LPL_A_334566_cleaned.json
IG,-2438,2521,0,1,4,2,1.125,42.64243333333334,1,858178,1928634,2287998,-3392.0,True,0,./games/LPL_A_334566_cleaned.json
TT,7284,-307,0,1,4,0,2.2,29.548166666666667,0,856170,1685629,1750018,362.0,True,1,./games/LPL_B_328330_cleaned.json
OMG,-7284,307,0,0,0,2,0.45454545454545453,29.548166666666667,0,955928,,,0,False,0,./games/LPL_B_328330_cleaned.json
IG,12438,2404,0,1,3,2,6.0,27.893833333333333,0,800184,1559178,1628821,4216.0,True,1,./games/LPL_B_326776_cleaned.json
AL,-12438,-2404,0,0,1,0,0.16666666666666666,27.893833333333333,0,1038928,,,0,False,0,./games/LPL_B_326776_cleaned.json
EDG,8598,2878,0,1,2,1,3.0,27.267366666666668,0,849824,1204572,1217370,0,True,1,./games/LPL_A_330613_cleaned.json
BLG,-8598,-2878,0,0,1,1,0.3333333333333333,27.267366666666668,1,859560,,,0,False,0,./games/LPL_A_330613_cleaned.json
BLG,11882,-656,0,1,3,0,2.25,32.52335,0,1333512,1671538,1726874,5668.0,False,1,./games/LPL_A_335143_cleaned.json
TT,-11882,656,0,0,1,2,0.4444444444444444,32.52335,0,1304913,,,0,True,0,./games/LPL_A_335143_cleaned.json
BLG,10563,4378,0,2,3,2,1.4,33.063066666666664,0,822525,1542420,1913249,-678.0,True,1,./games/LPL_A_335632_cleaned.json
LNG,-10563,-4378,0,0,2,0,0.7142857142857143,33.063066666666664,0,1530639,,,0,False,0,./games/LPL_A_335632_cleaned.json
JDG,4392,494,0,0,4,1,1.1333333333333333,30.7879,1,857676,1815389,1823270,0,True,1,./games/LPL_B_329482_cleaned.json
WE,-4392,-494,0,1,1,1,0.8823529411764706,30.7879,0,991401,1419065,,-2004.0,False,0,./games/LPL_B_329482_cleaned.json
NIP,10530,1726,0,3,4,1,1.6666666666666667,37.27855,0,960162,1805808,1931830,-450.5,True,1,./games/LPL_A_335309_cleaned.json
TT,-10530,-1726,0,0,2,1,0.6,37.27855,1,971310,,,0,False,0,./games/LPL_A_335309_cleaned.json
RNG,9783,826,0,2,2,2,1.4,30.986166666666666,0,865560,1626995,1777821,3853.0,True,1,./games/LPL_B_326596_cleaned.json
TT,-9783,-826,0,0,3,0,0.7142857142857143,30.986166666666666,0,933214,,,0,False,0,./games/LPL_B_326596_cleaned.json
TES,9921,-40,0,1,3,2,1.4545454545454546,29.3688,0,944306,1692620,1735326,3015.0,False,1,./games/LPL_B_328784_cleaned.json
AL,-9921,40,0,0,1,0,0.6875,29.3688,0,932526,,,0,True,0,./games/LPL_B_328784_cleaned.json
JDG,10620,-188,0,1,2,0,2.5454545454545454,27.609483333333333,0,918468,1298658,1612546,1765.0,True,1,./games/LPL_B_327668_cleaned.json
UP,-10620,188,0,0,1,2,0.39285714285714285,27.609483333333333,0,850106,,,0,False,0,./games/LPL_B_327668_cleaned.json
BLG,15299,4717,0,1,2,1,4.2,23.167683333333333,0,852931,1213414,1345999,0,True,1,./games/LPL_A_330258_cleaned.json
RA,-15299,-4717,0,0,2,1,0.23809523809523808,23.167683333333333,0,1159029,,,0,False,0,./games/LPL_A_330258_cleaned.json
LGD,6846,-910,0,1,2,0,1.5454545454545454,32.37028333333333,0,1003075,1904481,1912629,1293.0,False,1,./games/LPL_A_332016_cleaned.json
RA,-6846,910,0,0,3,2,0.6470588235294118,32.37028333333333,0,1080745,,,0,True,0,./games/LPL_A_332016_cleaned.json
TT,8851,2384,0,1,3,2,1.3076923076923077,39.10738333333333,0,1036903,2088164,2012464,4305.0,False,1,./games/LPL_A_331029_cleaned.json
LGD,-8851,-2384,0,1,3,0,0.7647058823529411,39.10738333333333,1,1091235,1567466,,-1901.0,True,0,./games/LPL_A_331029_cleaned.json
UP,1849,902,0,2,4,2,0.8333333333333334,35.7231,0,651651,2063867,2010746,-1609.0,True,1,./games/LPL_B_329723_cleaned.json
LGD,-1849,-902,0,0,1,0,1.2,35.7231,0,890927,1795112,2043976,0,False,0,./games/LPL_B_329723_cleaned.json
OMG,15124,2087,0,1,4,0,15,25.327833333333334,0,921645,1397738,1469218,0,True,1,./games/LPL_A_334273_cleaned.json
IG,-15124,-2087,0,0,0,2,0.0,25.327833333333334,0,,,,0,False,0,./games/LPL_A_334273_cleaned.json
WBG,6828,453,0,1,2,1,2.8,23.687433333333335,1,925866,1352116,1361691,3088.0,True,1,./games/LPL_A_343996_cleaned.json
EDG,-6828,-453,0,0,1,1,0.35714285714285715,23.687433333333335,0,916859,1227717,,0,False,0,./games/LPL_A_343996_cleaned.json
AL,3681,428,0,1,3,0,1.3333333333333333,39.03341666666667,1,1757489,2181301,2001565,3139.0,True,1,./games/LPL_B_327564_cleaned.json
RA,-3681,-428,0,2,3,2,0.75,39.03341666666667,0,924803,1600377,1695071,1377.0,False,0,./games/LPL_B_327564_cleaned.json
TES,7804,-255,0,0,4,0,1.5454545454545454,28.618583333333333,1,918788,1626759,1697921,0,False,1,./games/LPL_A_343447_cleaned.json
EDG,-7804,255,0,1,0,2,0.6470588235294118,28.618583333333333,0,1384911,,,0,True,0,./games/LPL_A_343447_cleaned.json
OMG,5667,1228,0,1,4,1,2.6,38.06503333333333,2,823102,1659851,2249804,-376.0,True,1,./games/LPL_A_330319_cleaned.json
WBG,-5667,-1228,0,1,2,1,0.38461538461538464,38.06503333333333,0,1512975,,,315.0,False,0,./games/LPL_A_330319_cleaned.json
LNG,4932,-1085,0,0,3,1,3.6,28.2528,0,948337,1624723,1637615,0,False,1,./games/LPL_A_335817_cleaned.json
UP,-4932,1085,0,1,1,1,0.2777777777777778,28.2528,0,891119,1629532,,0,True,0,./games/LPL_A_335817_cleaned.json
RA,9662,1057,0,1,2,2,3.0,28.053166666666666,0,908442,1487954,1655563,1610.0,True,1,./games/LPL_A_334692_cleaned.json
IG,-9662,-1057,0,0,2,0,0.3333333333333333,28.053166666666666,0,889553,913570,,0,False,0,./games/LPL_A_334692_cleaned.json
BLG,12244,5627,0,0,2,2,2.5,23.008516666666665,0,811725,1071306,1354124,0,True,1,./games/LPL_A_330863_cleaned.json
UP,-12244,-5627,0,0,1,0,0.4,23.008516666666665,0,,,,0,False,0,./games/LPL_A_330863_cleaned.json
JDG,14307,2483,0,1,1,2,2.625,24.603483333333333,0,949198,1409466,1451150,0,True,1,./games/ESPORTSTMNT04_2675986_cleaned.json
BLG,-14307,-2483,0,0,2,0,0.38095238095238093,24.603483333333333,0,,,,0,False,0,./games/ESPORTSTMNT04_2675986_cleaned.json
TES,-1196,-3033,0,1,3,1,1.0833333333333333,32.514383333333335,0,1094028,1271782,1283072,0,True,1,./games/LPL_A_330490_cleaned.json
NIP,1196,3033,0,1,2,1,0.9230769230769231,32.514383333333335,2,972875,1671776,1482584,2677.0,False,0,./games/LPL_A_330490_cleaned.json
WBG,4926,-4994,0,2,3,0,1.1538461538461537,37.09503333333333,0,943219,1776662,1639623,862.5,False,1,./games/LPL_A_342907_cleaned.json
EDG,-4926,4994,0,0,3,2,0.8666666666666667,37.09503333333333,0,858333,1951235,1773423,0,True,0,./games/LPL_A_342907_cleaned.json
RA,8919,1384,0,1,0,2,2.1666666666666665,26.179966666666665,0,910129,1328301,1450800,2335.0,True,1,./games/LPL_A_332027_cleaned.json
LGD,-8919,-1384,0,0,3,0,0.46153846153846156,26.179966666666665,1,,,,0,False,0,./games/LPL_A_332027_cleaned.json
LNG,11789,850,0,1,2,1,3.7142857142857144,33.95905,0,947776,1839593,1856711,-565.0,True,1,./games/LPL_B_326707_cleaned.json
OMG,-11789,-850,0,0,3,1,0.2692307692307692,33.95905,0,899318,1734654,,0,False,0,./games/LPL_B_326707_cleaned.json
JDG,-358,-2333,0,0,2,0,1.0,34.64635,0,901731,2051731,2059488,0,False,1,./games/LPL_B_329641_cleaned.json
RA,358,2333,0,2,3,2,1.0,34.64635,0,889626,1953743,,-477.5,True,0,./games/LPL_B_329641_cleaned.json
JDG,15542,4398,0,1,3,1,2.5,24.766083333333334,0,1018089,1328591,1455783,0,True,1,./games/LPL_A_335135_cleaned.json
AL,-15542,-4398,0,0,1,1,0.4,24.766083333333334,1,,,,0,False,0,./games/LPL_A_335135_cleaned.json
EDG,9413,314,0,0,4,2,2.5714285714285716,30.228833333333334,0,971426,1685409,1789754,0,False,1,./games/LPL_B_329165_cleaned.json
LGD,-9413,-314,0,1,0,0,0.3888888888888889,30.228833333333334,1,960894,,,-2430.0,True,0,./games/LPL_B_329165_cleaned.json
WBG,8465,-1833,0,2,2,0,1.8,32.564083333333336,0,899341,1670714,1913558,2120.0,False,1,./games/LPL_A_333009_cleaned.json
TES,-8465,1833,0,0,3,2,0.5555555555555556,32.564083333333336,1,1206918,,,0,True,0,./games/LPL_A_333009_cleaned.json
BLG,9572,1382,0,1,3,1,6.5,24.64453333333333,0,895300,1133368,1418626,0,True,1,./games/LPL_A_329914_cleaned.json
OMG,-9572,-1382,0,0,0,1,0.15384615384615385,24.64453333333333,0,906160,,,0,False,0,./games/LPL_A_329914_cleaned.json
TT,13045,821,0,2,3,0,5.0,32.82286666666667,0,888316,1532124,1643287,595.0,True,1,./games/LPL_A_335927_cleaned.json
WE,-13045,-821,0,0,2,2,0.2,32.82286666666667,0,893998,1461868,,0,False,0,./games/LPL_A_335927_cleaned.json
NIP,6465,386,0,1,3,0,1.6,27.275616666666668,0,949125,1432266,1467276,3143.0,True,1,./games/LPL_A_335208_cleaned.json
UP,-6465,-386,0,0,1,2,0.625,27.275616666666668,0,1045495,,,0,False,0,./games/LPL_A_335208_cleaned.json
NIP,7502,1388,0,1,2,2,1.75,26.159233333333333,0,632242,1495966,1507270,0,True,1,./games/LPL_B_326863_cleaned.json
